28498	HELEN EDWARDS	female	23	2011-01-11 12:58:36	USA	3	6
28499	POLLY JACKSON	female	27	2011-09-25 08:35:23	USA	2	3
28500	ANN THATCHER	female	19	2012-07-15 10:04:47	GERMANY	2	2
28501	LUCY ROBERTSON	female	19	2011-08-02 09:48:14	UK	1	1
28502	LINDA MOORE	female	22	2012-09-13 16:46:56	USA	71	10
28503	MARIA HALL	female	19	2011-02-18 04:42:43	USA	0	7
28504	MATTHEW SMYTHE	male	22	2012-09-06 05:59:41	UK	0	85
28505	CAROL WILLIAMS	female	21	2012-11-05 06:15:50	UK	0	6
28506	JOHN GARCIA	male	19	2011-09-29 15:23:56	USA	91	8
28507	FELICITY YORKE	female	18	2011-06-13 14:05:08	UK	2	9
28508	DONNA ROBINSON	female	20	2012-07-03 00:17:19	GERMANY	0	2
28509	MARY SMYTHE	female	19	2012-04-19 18:29:42	USA	0	6
28510	CHERYL PETERS	female	22	2011-01-16 04:41:41	FRANCE	0	2
28511	DONALD GARCIA	male	27	2011-12-14 14:54:34	USA	70	53
28512	ANNE LEE	female	21	2012-07-06 11:11:59	UK	0	5
28513	PATRICIA SMYTHE	female	20	2012-11-10 23:34:39	USA	79	33
28514	ALISON KIRBY	female	26	2011-11-13 14:39:01	GERMANY	0	1
28515	DIANA ANDERSON	female	19	2011-04-01 04:46:37	EGYPT	32	95
28516	PATRICIA HARRISON	female	18	2011-07-05 04:43:57	EGYPT	0	72
28517	DOROTHY DAVIS	female	18	2011-12-26 20:40:41	USA	2	34
28518	ANNE KIRBY	female	18	2011-11-06 21:34:52	GERMANY	0	27
28519	DEBORAH DAVIES	female	18	2011-01-11 19:53:36	USA	0	89
28520	SHARON MARTIN	female	20	2011-09-27 04:20:24	UK	0	8
28521	ARTHUR BAKER	male	19	2012-11-16 18:46:57	USA	1	42
28522	SARAH HARRISON	female	20	2011-03-30 00:10:50	GERMANY	5	10
28523	WENDY GARCIA	female	24	2012-11-10 11:37:29	MEXICO	32	48
28524	JAMES ROBINSON	male	27	2012-08-08 01:44:19	USA	52	87
28525	CAROL LAKE	female	21	2012-10-21 08:24:25	FRANCE	3	5
28526	MARIA HARRIS	female	18	2012-04-14 06:49:45	USA	0	10
28527	MARIA THOMPSON	female	20	2012-01-16 11:06:58	USA	5	35
28528	ROBERT DAVIS	male	20	2012-10-16 04:29:58	UK	3	6
28529	MARY DAVIS	female	18	2011-05-10 23:50:51	CANADA	0	0
28530	KENNETH TAYLOR	male	28	2011-11-22 03:04:57	MEXICO	0	10
28531	NANCY ANDERSON	female	29	2011-02-08 15:57:10	USA	44	56
28532	BRIAN PETERS	male	23	2011-01-15 07:50:06	USA	5	5
28533	PATRICIA DAVIDSON	female	22	2011-11-06 08:00:16	USA	0	51
28534	CHARLOTTE STEVENS	female	20	2012-10-04 01:55:10	USA	16	6
28535	ANNA MARTINEZ	female	23	2012-07-30 08:37:21	UK	0	1
28536	TABITHA CLARKSON	female	24	2011-02-17 22:54:59	USA	79	5
28537	ROGER GARCIA	male	23	2011-05-12 23:57:37	USA	12	0
28538	RONALD PETERSON	male	21	2011-12-21 00:08:14	GERMANY	46	8
28539	SUSAN DAVIS	female	21	2011-12-03 17:59:58	USA	76	7
28540	DIANA CLARKE	female	20	2012-10-31 05:13:10	USA	2	91
28541	WENDY WHITE	female	22	2012-06-13 00:33:17	GERMANY	0	89
28542	GEORGE OATES	male	18	2012-02-24 22:58:52	USA	1	99
28543	CHERYL THOMAS	female	21	2011-06-05 11:31:53	GERMANY	3	84
28544	NANCY THOMAS	female	20	2012-06-21 04:48:52	USA	1	5
28545	SUSAN THATCHER	female	18	2011-10-17 07:50:25	USA	3	0
28546	SUSAN KIRBY	female	24	2012-01-11 14:34:34	UK	0	0
28547	KENNETH DAVIDSON	male	19	2012-02-13 03:31:13	USA	0	100
28548	LAURA JACKSON	female	19	2012-03-27 10:33:42	USA	0	100
28549	MARY JACKSON	female	18	2012-05-13 22:33:57	UK	3	81
28550	MARGARET THOMAS	female	21	2012-03-13 17:46:04	CANADA	0	83
28551	ARTHUR DENT	male	23	2012-06-07 08:47:46	USA	1	3
28552	LUCY DENT	female	23	2011-01-26 13:06:25	UK	5	70
28553	DEBORAH GARCIA	female	19	2011-12-16 03:41:55	EGYPT	10	16
28554	STEVEN HARRISON	male	20	2011-03-23 04:22:12	USA	0	6
28555	ROBYN JONES	female	20	2012-07-09 05:58:09	UK	0	3
28556	KEVIN LEWIS	male	19	2011-12-22 16:25:06	FRANCE	20	66
28557	KENNETH JACKSON	male	21	2012-03-01 20:12:35	MEXICO	2	4
28558	MICHELLE JEFFRIES	female	20	2011-07-20 00:12:58	UK	33	99
28559	MICHELLE DAVIES	female	28	2011-08-19 09:23:03	USA	0	7
28560	SHARON LEWIS	female	18	2012-11-17 23:10:04	UK	0	65
28561	KIMBERLY JACKSON	female	21	2012-03-27 08:54:35	USA	0	95
28562	MARY ROBERTSON	female	18	2012-03-24 11:44:05	GERMANY	4	55
28563	KEVIN WALKER	male	25	2011-01-05 20:15:39	USA	5	0
28564	SHARON CLARKSON	female	29	2011-05-03 19:07:11	UK	0	9
28565	ANNA BROWN	female	18	2011-02-21 02:14:38	FRANCE	22	16
28566	CHARLOTTE THOMAS	female	24	2012-12-17 10:04:27	CANADA	0	88
28567	BRIAN LEWIS	male	25	2012-06-13 00:39:22	FRANCE	4	23
28568	ANN RODRIGUEZ	female	19	2011-02-04 05:07:30	UK	0	10
28569	EDWIN CLARKSON	male	21	2011-06-20 02:13:02	UK	0	5
28570	RONALD WALKER	male	20	2011-03-11 23:42:57	USA	4	9
28571	LINDA MARTIN	female	25	2012-01-26 17:16:50	UK	53	5
28572	MATTHEW WASHINGTON	male	23	2012-01-29 11:01:48	EGYPT	0	0
28573	ROBERT MARTIN	male	26	2011-05-21 16:04:18	USA	5	3
28574	ALISON LAKE	female	27	2011-04-17 02:41:24	EGYPT	0	21
28575	KEVIN OATES	male	28	2011-09-02 01:20:41	GERMANY	1	88
28576	ANTHONY ABEL	male	25	2011-06-28 00:36:37	UK	56	77
28577	LAURA DAVIES	female	22	2011-02-18 01:49:43	USA	0	64
28578	WENDY DAVIS	female	23	2011-05-01 00:27:36	UK	1	16
28579	SIMON CLARKSON	male	20	2012-10-09 07:25:01	USA	96	57
28580	CHERYL LEWIS	female	22	2012-06-23 10:33:22	USA	0	76
28581	KAREN BURROWS	female	22	2011-12-12 04:18:06	USA	0	5
28582	JESSICA EDWARDS	female	18	2012-08-30 15:00:49	USA	50	23
28583	JESSICA OATES	female	19	2012-07-21 04:03:00	USA	2	6
28584	RONALD JACKSON	male	24	2012-03-01 03:49:41	USA	5	92
28585	BERYL TAYLOR	female	23	2011-01-22 22:45:06	UK	73	0
28586	ANTHONY BURROWS	male	18	2011-04-15 00:43:14	UK	2	19
28587	HELEN HARRIS	female	19	2012-12-12 16:52:36	USA	1	6
28588	MARIA STEVENS	female	18	2011-12-05 03:30:23	MEXICO	3	3
28589	LISA LEWIS	female	24	2012-08-03 23:46:58	UK	3	4
28590	FELICITY HARRISON	female	24	2012-02-02 09:59:25	USA	11	50
28591	EDWIN RODRIGUEZ	male	21	2013-02-02 03:50:48	USA	0	10
28592	MARGARET MARTIN	female	19	2011-09-26 20:30:24	USA	32	7
28593	ANN LEE	female	19	2012-09-09 04:53:50	UK	0	5
28594	TERRY BURROWS	male	19	2011-10-31 05:20:59	UK	0	6
28595	ANTHONY BROWN	male	20	2012-07-29 05:55:18	GERMANY	4	9
28596	ANN LEE	female	19	2013-01-12 21:45:00	UK	3	43
28597	JUDITH WHITE	female	18	2012-12-03 01:29:48	EGYPT	0	69
28598	ROBERT WHITE	male	30	2011-05-09 03:17:56	USA	5	49
28599	MATTHEW GARCIA	male	28	2011-03-08 12:22:12	USA	14	22
28600	STEVEN MARTINEZ	male	23	2012-06-15 14:48:02	USA	1	9
28601	ROBERT MOORE	male	18	2011-01-15 08:44:22	USA	0	44
28602	PHILIP MARTINEZ	male	25	2012-02-28 23:16:59	MEXICO	0	7
28603	FIONA WALKER	female	22	2011-03-26 14:48:12	USA	0	3
28604	DOROTHY LAKE	female	20	2011-12-08 17:22:04	UK	2	7
28605	MARY ROBINSON	female	20	2011-03-30 02:37:17	CANADA	93	4
28606	ANNE TAYLOR	female	19	2011-12-15 08:27:58	USA	5	9
28607	JASON KIRBY	male	19	2011-09-03 11:12:32	USA	0	1
28608	MICHELLE WILSON	female	18	2012-07-28 13:01:16	USA	42	1
28609	WILLIAM SMITH	male	24	2011-01-27 13:10:56	FRANCE	18	3
28610	BRIAN SMITH	male	22	2012-04-03 13:10:23	GERMANY	25	50
28611	SARAH MAJOR	female	19	2011-10-03 12:13:42	USA	44	5
28612	CHARLOTTE DAVIES	female	24	2011-05-31 03:49:13	GERMANY	4	59
28613	EVE DAVIDSON	female	24	2011-01-03 07:54:53	USA	4	86
28614	TERRY YORKE	male	20	2011-03-17 09:14:22	UK	4	59
28615	FELICITY GRANT	female	18	2011-10-21 12:19:01	MEXICO	1	10
28616	HAROLD JACKSON	male	23	2012-04-17 03:57:44	USA	0	1
28617	HUGH MARTINEZ	male	27	2012-02-15 15:40:39	UK	2	11
28618	WENDY WASHINGTON	female	23	2012-07-17 18:12:15	USA	37	18
28619	URSULA DAVIS	female	18	2012-03-16 21:45:12	USA	0	23
28620	HELENA MILLER	female	20	2012-08-17 07:11:17	UK	52	5
28621	JESSICA THATCHER	female	18	2013-02-23 21:34:59	UK	5	7
28622	ANN CLARKE	female	26	2011-11-04 00:30:00	MEXICO	4	8
28623	VICTORIA GARCIA	female	18	2011-10-02 21:51:27	USA	0	0
28624	KENNETH YORKE	male	18	2011-09-15 18:21:41	USA	1	10
28625	ALISON JACKSON	female	22	2011-03-30 05:26:24	CANADA	0	4
28626	ROBERT JONES	male	21	2011-03-19 15:03:03	USA	72	4
28627	MARCUS EDWARDS	male	19	2012-03-29 07:54:25	UK	25	5
28628	DEBORAH CLARKSON	female	25	2011-08-16 07:50:06	USA	0	7
28629	BARBARA THOMAS	female	25	2011-11-03 00:53:41	USA	5	10
28630	BETTY YORKE	female	20	2011-11-27 04:14:07	UK	0	0
28631	RICHARD HARRIS	male	21	2012-04-23 07:39:51	FRANCE	22	8
28632	EVE THATCHER	female	20	2012-02-13 15:04:05	USA	11	69
28633	MARK ANTHONY	male	20	2011-06-07 07:00:07	USA	3	10
28634	ELIZABETH ROBINSON	female	28	2012-03-07 23:18:10	USA	32	84
28635	LUCY JONES	female	19	2012-03-30 04:36:24	USA	3	70
28636	LUCY GARCIA	female	19	2012-10-07 05:00:20	USA	2	50
28637	JASON BAKER	male	23	2012-04-10 11:42:55	GERMANY	92	3
28638	MARY PETERSON	female	21	2011-12-18 01:04:37	FRANCE	0	67
28639	ARTHUR WALKER	male	21	2012-10-30 01:34:05	UK	46	2
28640	KIMBERLY CLARKSON	female	27	2012-09-27 03:30:03	USA	0	13
28641	SHARON JEFFERSON	female	25	2011-09-24 06:23:26	USA	0	71
28642	JUDITH JONES	female	18	2011-04-08 05:07:33	USA	3	0
28643	JASON RODRIGUEZ	male	18	2012-10-29 15:17:56	USA	8	1
28644	JESSICA ROBERTSON	female	18	2011-07-24 18:21:15	MEXICO	0	10
28645	MARCUS THOMPSON	male	18	2011-05-18 01:30:59	FRANCE	1	0
28646	FELICITY HARRISON	female	29	2011-10-01 15:57:22	USA	40	3
28647	JAMES JONES	male	23	2011-05-02 17:32:21	USA	89	73
28648	ANNE CLARKE	female	18	2012-12-24 15:17:43	UK	69	6
28649	CHARLOTTE JOHNSON	female	23	2011-05-13 17:22:55	UK	0	48
28650	BETTY JEFFRIES	female	22	2012-06-01 12:59:30	USA	0	9
28651	HELENA MOORE	female	28	2012-10-21 02:44:30	UK	0	10
28652	ANNE PETERSON	female	24	2012-08-13 06:13:14	USA	4	9
28653	STEVEN CLARKSON	male	23	2011-11-01 07:41:01	USA	0	9
28654	FIONA YORKE	female	28	2012-04-08 17:38:23	UK	1	97
28655	FELICITY LEE	female	20	2011-08-03 10:32:07	USA	62	4
28656	CHERYL TAYLOR	female	18	2011-12-11 19:38:51	USA	2	27
28657	ALISON BURROWS	female	19	2011-10-29 01:10:06	USA	0	6
28658	MICHELLE MAJOR	female	23	2012-07-17 19:20:14	USA	13	1
28659	BERYL CLARK	female	28	2011-12-17 09:48:14	USA	0	3
28660	ANTHONY ROBINSON	male	21	2012-10-24 23:09:09	FRANCE	58	6
28661	STEVEN PETERS	male	24	2013-02-06 03:06:12	USA	2	45
28662	HAROLD SMYTHE	male	18	2011-02-14 03:14:50	USA	0	7
28663	ARTHUR MOORE	male	26	2011-02-14 03:39:12	FRANCE	0	1
28664	DIANA MOORE	female	24	2011-10-14 22:20:43	USA	52	10
28665	ELIZABETH HALL	female	18	2011-10-28 02:23:31	USA	1	44
28666	ANN WILLIAMS	female	26	2012-10-28 16:10:11	USA	38	57
28667	PHILIP ROBERTSON	male	24	2011-12-23 11:10:29	USA	1	25
28668	THOMAS KIRK	male	24	2011-07-17 11:03:30	GERMANY	0	95
28669	JASON DAVIDSON	male	18	2012-02-14 03:41:56	UK	0	8
28670	LINDA GARCIA	female	21	2011-04-24 13:10:22	CANADA	1	2
28671	KENNETH MARTINEZ	male	22	2012-10-01 05:28:11	USA	0	2
28672	LISA KIRK	female	18	2011-03-21 09:40:40	USA	88	9
28673	SHARON HARRIS	female	25	2012-07-04 12:56:45	USA	4	2
28674	URSULA BAKER	female	20	2011-03-10 17:16:48	USA	0	37
28675	JENNIFER JONES	female	23	2012-11-07 01:26:06	USA	2	91
28676	DOROTHY MILLER	female	18	2011-04-03 22:19:53	USA	4	28
28677	TABITHA EDWARDS	female	22	2011-05-03 16:45:43	USA	3	3
28678	SHARON CLARKE	female	23	2011-10-19 18:50:22	GERMANY	0	7
28679	JAMES MAJOR	male	20	2011-06-19 17:21:26	FRANCE	3	0
28680	EDWARD EDWARDS	male	20	2012-05-07 04:25:56	USA	1	87
28681	WENDY YORKE	female	24	2012-06-17 15:04:52	USA	5	7
28682	FIONA ANDERSON	female	18	2012-05-23 03:48:01	USA	79	9
28683	DAVID JACKSON	male	20	2011-04-01 06:56:52	USA	83	50
28684	NANCY ANTHONY	female	26	2011-03-03 17:50:13	USA	5	92
28685	MATTHEW CLARKE	male	19	2011-11-28 00:55:49	USA	1	4
28686	EDGAR EDWARDS	male	22	2012-01-18 21:06:19	FRANCE	0	3
28687	HELEN BAKER	female	20	2012-09-03 23:54:04	USA	0	58
28688	ROBERT SMYTHE	male	29	2012-01-25 07:10:37	USA	0	10
28689	JOHN LEWIS	male	25	2011-01-03 03:31:18	USA	5	54
28690	ANNA THOMPSON	female	22	2012-03-13 10:25:36	UK	2	10
28691	EVE WHITE	female	25	2011-04-12 12:27:44	USA	0	81
28692	PAUL RODRIGUEZ	male	25	2012-02-05 02:07:19	USA	0	72
28693	WILLIAM MILLER	male	20	2012-08-29 04:35:21	USA	0	50
28694	CHARLOTTE THOMPSON	female	20	2012-11-15 21:13:48	USA	3	2
28695	WILLIAM MAJOR	male	19	2012-01-30 18:49:29	USA	0	1
28696	LAURA EDWARDS	female	18	2012-05-16 11:12:54	MEXICO	39	35
28697	POLLY ROBINSON	female	22	2012-06-29 19:17:27	USA	29	58
28698	HELENA LEWIS	female	18	2011-05-11 07:47:26	UK	0	93
28699	MARGARET OATES	female	25	2012-09-01 11:09:24	CANADA	32	2
28700	ELIZABETH KIRBY	female	23	2012-09-26 00:52:11	CANADA	4	95
28701	CHRISTOPHER ANDREWS	male	19	2012-06-19 19:11:28	USA	0	30
28702	STEVEN THATCHER	male	18	2011-12-20 09:25:19	UK	0	3
28703	HELENA CLARKSON	female	19	2012-03-07 16:35:08	USA	5	55
28704	DAVID ANDERSON	male	26	2011-09-24 01:22:43	USA	0	9
28705	DIANA WILSON	female	18	2011-01-27 02:31:11	USA	0	6
28706	ALISON CLARK	female	27	2012-10-18 03:32:00	GERMANY	0	27
28707	KAREN JEFFERSON	female	21	2012-06-27 16:08:39	UK	3	9
28708	CHERYL DENT	female	28	2012-02-26 14:21:50	UK	1	40
28709	TABITHA TAYLOR	female	23	2012-09-28 00:24:45	UK	0	69
28710	DONALD STEVENS	male	20	2012-12-16 23:50:27	USA	0	9
28711	FIONA WHITE	female	21	2012-02-24 16:26:26	USA	0	88
28712	SANDRA CLARK	female	22	2011-04-24 11:28:47	USA	99	2
28713	BRIAN SMYTHE	male	25	2011-06-09 11:35:24	GERMANY	11	4
28714	ANNA LEWIS	female	21	2012-04-08 04:06:48	USA	2	2
28715	JOSEPH GRANT	male	19	2011-02-11 05:05:00	CANADA	15	1
28716	FELICITY THOMAS	female	23	2013-02-12 06:21:24	FRANCE	1	75
28717	JOSEPH DENT	male	19	2012-11-09 00:15:04	USA	4	93
28718	TABITHA ANDREWS	female	24	2012-12-17 20:10:12	UK	54	23
28719	HELEN BURROWS	female	24	2011-09-06 12:50:35	UK	13	7
28720	URSULA TAYLOR	female	21	2011-08-11 10:26:43	MEXICO	0	5
28721	JESSICA OATES	female	22	2012-02-10 22:28:59	USA	3	5
28722	DONNA SMYTHE	female	23	2011-05-02 15:17:56	USA	0	5
28723	BRIAN PETERS	male	21	2012-07-27 09:10:19	FRANCE	99	57
28724	ROGER JEFFERSON	male	19	2011-06-28 06:40:04	USA	92	1
28725	DOROTHY LEE	female	30	2012-04-30 20:11:58	UK	4	10
28726	WENDY YORKE	female	22	2011-11-22 15:37:17	USA	4	11
28727	PHILIP CLARKE	male	21	2012-02-18 09:26:18	UK	3	28
28728	EDGAR KIRBY	male	18	2011-06-30 21:52:20	UK	0	0
28729	RUTH MAJOR	female	18	2011-12-12 16:37:58	USA	1	6
28730	ANNE JONES	female	28	2012-07-21 20:11:18	USA	0	7
28731	LAURA DENT	female	19	2012-01-22 03:11:51	USA	0	94
28732	JASON ROBERTSON	male	19	2011-12-10 07:06:37	USA	0	2
28733	PATRICIA GRANT	female	21	2011-04-29 08:14:19	USA	0	1
28734	BERYL WALKER	female	20	2012-06-24 07:14:18	USA	30	46
28735	LISA TAYLOR	female	19	2011-10-07 07:28:36	USA	0	26
28736	HUGH OATES	male	29	2011-05-03 15:45:05	EGYPT	4	2
28737	ADAM DENT	male	25	2011-05-24 15:31:38	USA	33	7
28738	NANCY CLARK	female	22	2012-11-18 17:57:03	GERMANY	0	5
28739	HELENA MAJOR	female	22	2011-10-25 12:59:11	USA	0	7
28740	BERYL GRANT	female	18	2012-09-16 18:21:43	UK	68	4
28741	FIONA YORKE	female	26	2012-03-17 18:04:59	UK	33	3
28742	FIONA HARRIS	female	25	2011-07-06 15:11:36	GERMANY	25	6
28743	ROBERT CLARKSON	male	28	2011-12-01 04:56:10	GERMANY	0	4
28744	WENDY MARTINEZ	female	23	2012-03-30 01:39:09	FRANCE	75	76
28745	SUSAN CLARKE	female	26	2011-05-30 04:58:57	USA	4	32
28746	JAMES WALKER	male	23	2011-07-03 01:58:09	UK	46	10
28747	JENNIFER CLARKE	female	23	2012-06-12 23:55:37	USA	81	42
28748	THOMAS MOORE	male	19	2011-08-20 04:22:21	UK	0	1
28749	GEORGE JEFFRIES	male	22	2011-11-07 17:31:19	FRANCE	4	25
28750	EDWIN DAVIDSON	male	23	2011-12-03 06:55:30	USA	1	62
28751	MARIA BURROWS	female	24	2011-08-01 22:31:05	MEXICO	3	83
28752	ARTHUR JACKSON	male	22	2011-12-31 10:50:05	UK	5	5
28753	ANNE ANDERSON	female	22	2011-10-15 15:59:03	EGYPT	4	26
28754	ELIZABETH ROBINSON	female	23	2011-04-02 08:43:37	UK	0	92
28755	DEBORAH EDWARDS	female	24	2012-09-24 14:11:11	UK	50	63
28756	BERYL HARRISON	female	20	2013-01-30 12:10:21	USA	0	2
28757	ARTHUR JACKSON	male	23	2011-07-09 12:54:30	USA	4	10
28758	BARBARA JEFFRIES	female	18	2012-04-18 00:38:23	UK	3	43
28759	JOSEPH SMYTHE	male	28	2012-04-15 12:50:50	UK	1	68
28760	SARAH HALL	female	21	2011-02-23 21:07:56	USA	0	2
28761	CHARLOTTE HARRISON	female	19	2011-06-16 19:19:30	GERMANY	0	79
28762	HELEN WHITE	female	30	2013-01-05 14:05:03	UK	0	24
28763	HERBERT JOHNSON	male	19	2011-02-16 16:08:33	USA	0	3
28764	BETTY LEE	female	18	2012-11-12 05:38:00	UK	0	56
28765	FELICITY GARCIA	female	18	2011-11-29 15:52:49	USA	5	9
28766	SANDRA MILLER	female	20	2011-09-22 17:55:36	UK	3	70
28767	DIANA WASHINGTON	female	19	2012-01-23 07:45:55	USA	0	8
28768	ANNE GRANT	female	21	2013-02-08 16:40:31	UK	0	47
28769	ROBYN CLARK	female	22	2012-04-12 13:45:50	USA	20	79
28770	RONALD THOMPSON	male	19	2012-07-06 14:51:26	FRANCE	69	73
28771	ROBYN CLARKSON	female	18	2011-01-13 22:04:09	USA	1	8
28772	ROBYN TAYLOR	female	21	2012-03-04 15:39:17	EGYPT	3	9
28773	RONALD JONES	male	21	2012-08-05 13:47:51	GERMANY	0	54
28774	ROBYN HARRIS	female	26	2011-10-05 09:04:08	UK	2	11
28775	STEVEN WASHINGTON	male	23	2012-11-07 03:13:31	UK	87	2
28776	TABITHA HALL	female	22	2011-09-27 10:47:52	USA	0	21
28777	BETTY RODRIGUEZ	female	22	2012-08-08 12:46:17	UK	2	49
28778	DONNA LAKE	female	22	2011-10-25 14:15:07	GERMANY	0	82
28779	HELEN SMITH	female	21	2011-09-21 23:06:05	USA	1	9
28780	FELICITY ROBERTSON	female	27	2013-01-10 02:56:51	USA	0	5
28781	ANNA EDWARDS	female	20	2013-02-20 18:24:46	UK	0	5
28782	HAROLD JEFFERSON	male	27	2013-02-11 00:35:15	EGYPT	6	95
28783	VICTORIA RODRIGUEZ	female	21	2011-05-03 02:32:24	UK	25	1
28784	CHERYL HARRIS	female	21	2012-07-02 15:18:33	CANADA	3	9
28785	CAROL BROWN	female	28	2012-06-25 11:16:12	EGYPT	3	1
28786	SARAH MARTINEZ	female	23	2013-02-19 14:05:26	GERMANY	81	17
28787	EDWARD MARTIN	male	24	2012-03-24 05:06:49	USA	0	9
28788	ELIZABETH THATCHER	female	29	2012-12-19 04:27:03	USA	2	24
28789	DANIEL STEVENS	male	28	2013-01-25 09:08:03	USA	0	52
28790	LAURA THOMPSON	female	25	2011-07-03 20:55:19	USA	0	18
28791	KIMBERLY MILLER	female	21	2011-07-19 23:45:39	USA	0	4
28792	SARAH CLARKSON	female	23	2012-05-10 18:27:15	USA	5	3
28793	PHILIP JEFFERSON	male	21	2012-11-22 15:29:03	USA	31	5
28794	ROGER ANDREWS	male	25	2011-05-15 11:38:26	USA	16	5
28795	PATRICIA DENT	female	18	2013-02-16 10:35:36	FRANCE	87	10
28796	CAROL KIRBY	female	23	2013-01-19 04:39:58	FRANCE	0	22
28797	EVE ROBINSON	female	22	2012-12-01 13:39:36	USA	4	40
28798	JOHN HARRIS	male	19	2011-01-02 08:09:36	EGYPT	3	0
28799	EDWARD YORKE	male	22	2012-05-10 08:04:58	MEXICO	49	22
28800	JOHN YORKE	male	24	2012-11-24 11:42:37	UK	38	9
28801	EDGAR WILLIAMS	male	20	2012-08-21 04:31:59	USA	0	3
28802	FIONA CLARK	female	23	2011-06-15 07:34:49	UK	0	38
28803	DIANA THOMPSON	female	23	2012-03-18 21:24:11	UK	57	27
28804	SANDRA CLARKSON	female	26	2011-12-08 02:26:53	USA	77	1
28805	SUSAN CLARKSON	female	18	2012-03-29 14:52:52	UK	76	3
28806	DONNA WASHINGTON	female	18	2011-08-08 15:04:06	USA	0	55
28807	URSULA WILLIAMS	female	22	2012-07-07 01:41:09	UK	2	4
28808	MARGARET JACKSON	female	23	2011-04-26 08:36:10	USA	4	1
28809	LISA MILLER	female	19	2011-05-09 10:12:05	USA	0	30
28810	RONALD JEFFRIES	male	22	2011-03-20 17:49:29	USA	78	81
28811	FELICITY WHITE	female	20	2012-05-05 01:58:36	UK	4	43
28812	SANDRA LEWIS	female	22	2012-12-13 13:22:04	UK	2	24
28813	CHRISTOPHER LAKE	male	21	2011-12-13 12:35:04	USA	4	2
28814	PAUL CLARKE	male	18	2011-01-20 01:52:45	UK	0	1
28815	ANN GARCIA	female	23	2012-11-08 19:57:52	CANADA	87	16
28816	BARBARA THOMAS	female	21	2013-02-04 11:12:32	USA	2	7
28817	KIMBERLY ROBINSON	female	24	2011-05-20 12:31:08	USA	2	39
28818	LINDA ROBINSON	female	23	2011-05-07 20:10:27	USA	0	9
28819	CHARLOTTE SMYTHE	female	28	2011-06-23 22:08:21	UK	0	17
28820	HELENA WILLIAMS	female	21	2011-02-04 20:02:47	USA	10	1
28821	DONALD DAVIES	male	20	2011-03-17 13:50:42	USA	0	2
28822	ANNA SMYTHE	female	19	2011-08-04 16:34:50	USA	5	0
28823	JENNIFER ABEL	female	18	2011-09-06 04:54:04	USA	40	5
28824	LISA LEE	female	28	2012-04-17 17:38:02	MEXICO	0	3
28825	EDWIN THOMAS	male	19	2012-07-13 21:44:07	CANADA	0	21
28826	MATTHEW WILLIAMS	male	22	2011-09-16 23:00:54	USA	5	10
28827	URSULA JOHNSON	female	22	2012-09-09 17:10:59	USA	0	9
28828	HELENA DAVIDSON	female	18	2013-02-17 06:00:14	UK	2	3
28829	MICHELLE BAKER	female	18	2011-01-29 15:13:12	USA	0	23
28830	ANTHONY KIRK	male	26	2011-03-12 07:32:59	USA	3	15
28831	DEBORAH THATCHER	female	21	2012-06-27 00:16:43	UK	5	6
28832	JENNIFER RODRIGUEZ	female	18	2012-05-21 01:02:03	UK	87	17
28833	ANN HARRIS	female	24	2011-05-03 13:03:53	USA	59	0
28834	BETTY WILSON	female	21	2011-06-26 18:46:16	GERMANY	49	33
28835	POLLY OATES	female	21	2012-12-17 14:38:28	MEXICO	5	9
28836	BERYL THOMAS	female	26	2011-10-14 09:44:17	UK	52	9
28837	HELEN WILSON	female	23	2011-08-12 03:17:59	EGYPT	5	66
28838	RICHARD DAVIES	male	23	2012-08-18 07:21:46	USA	53	45
28839	ANTHONY KIRK	male	25	2011-11-19 01:13:13	FRANCE	1	5
28840	WENDY ANDERSON	female	18	2011-12-02 02:41:38	USA	0	92
28841	PAUL ANTHONY	male	23	2012-12-15 12:54:44	USA	0	79
28842	SUSAN CLARKE	female	27	2012-11-22 12:32:56	USA	2	94
28843	DONNA STEVENS	female	20	2013-01-20 17:00:51	USA	93	0
28844	NANCY HARRIS	female	20	2011-05-21 12:57:51	USA	5	10
28845	MARY ROBERTSON	female	24	2011-10-03 22:46:34	USA	6	5
28846	SARAH HARRISON	female	23	2011-12-08 19:56:47	UK	42	10
28847	JESSICA LAKE	female	22	2011-11-29 01:14:42	MEXICO	47	6
28848	LINDA ABEL	female	20	2011-05-16 12:54:02	FRANCE	1	5
28849	PATRICIA JEFFERSON	female	21	2011-01-02 18:03:33	USA	5	5
28850	WENDY LEE	female	19	2012-07-11 17:18:13	USA	20	8
28851	BARBARA JACKSON	female	18	2012-12-10 18:41:57	MEXICO	5	57
28852	LISA BURROWS	female	20	2011-08-23 05:49:19	UK	0	2
28853	MARY BAKER	female	21	2012-04-27 11:26:20	USA	5	9
28854	ARTHUR MAJOR	male	24	2012-05-29 02:11:38	USA	0	72
28855	ANNA BROWN	female	24	2011-09-28 17:21:27	USA	5	80
28856	DIANA WILSON	female	22	2011-05-03 23:01:18	USA	46	1
28857	ELIZABETH MILLER	female	26	2012-04-30 13:53:46	MEXICO	32	0
28858	DOROTHY HARRISON	female	24	2011-06-18 17:46:40	USA	0	30
28859	FIONA OATES	female	24	2011-02-25 18:52:30	GERMANY	1	7
28860	CHERYL ABEL	female	18	2011-03-02 04:59:08	UK	5	1
